donor,donation_full_name,event_name,institution,donorgroup,donation_type,amount_exact,amount_range_low,amount_range_high,amount_other,donation_date_start,donation_date_end,collection_date,data_source_name,data_source_url,donation_class,donation_list,event_date_title
"Geduld Cougar Foundation, Inc.",,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Peggy N. and Roger G. Gerry Charitable Trust,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
The Alice Giffuni Foundation Inc.,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Samuel Goldberg & Sons Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Herman Goldman Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
The Samuel Goldwyn Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
The Goodman Memorial Foundation Inc.,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
The Florence Gould Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
"Gourary Fund, Inc.",,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
The Mary A. and Thomas F. Grasselli Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Jon & Mindy Gray Family Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Great Circle Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
The Grodzins Fund,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Edward E. Haddock Jr. Family Trust,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Hamilton Family Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
The Harmon Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Gladys and Roland Harriman Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Mary W. Harriman Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Thomas E. Harvey and Cathleen P. Black Fund,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Merrill G. and Emita E. Hastings Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
William Randolph Hearst Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
"Lenore Hecht Foundation, Inc.",,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
The Sulzberber Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Marian Heiskell Giving Fund,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
The Leona M. and Harry B. Helmsley Charitable Trust,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
"Hess Foundation, Inc.",,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
The Rita and Alex Hillman Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
William Talbott Hillman Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Hochberg Foundation Trust,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
"Renate, Hans & Maria Hofmann Trust",,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Richard H. Holzer Memorial Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
The Charles Evans Hughes Memorial Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
The Christian Humann Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Jeff Hunter Charitable Trust,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Bernie Hutner Trust,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Institute for Bioarchaeology,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Iris Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Josephine Jackson Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
The Stanley R. & Elizabeth G. Jacobs Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
"Jana Foundation, Inc.",,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Jephson Educational Trusts,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Gretchen S. Jordan 1998 Trust,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Kahn Charitable Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
"The Katzenberger Foundation, Inc.",,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Muriel McBrien Kauffman Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Kawasaki Good Times Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
William H. Kearns Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Denis & Carol A. Kelleher Charitable Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
The Jonathan & Faye Kellerman Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Kenneth Cole Productions Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
The Hagop Kevorkian Fund,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
"F. M. Kirby Foundation, Inc.",,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
The Walter C. Klein Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
The KMC Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Vehbi Koç Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
Samuel H. Kress Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
John E. and Elizabeth Kurtz Charitable Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
"The Ira N. and Lillian Langsan Foundation, Inc.",,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
The Lebensfeld Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
"Robert Lehman Foundation, Inc.",,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
"The A. L. Levine Family Foundation, Inc.",,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
The Levinson-Hairston Family Charitable Fund,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
The Leon Levy Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
"The Bertha and Isaac Liberman Foundation, Inc.",,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
The Ronald and Maxine Linde Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
The Lipton Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
"The Caroline M. Lowndes Foundation, Inc.",,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
The Henry Luce Foundation,,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
"The Malkin Fund, Inc.",,In the Met's 2009-2010 fiscal year,The Metropolitan Museum of Art,Foundations and Trusts,p,,1000,,,2009-07-01,2010-06-30,2017-01-17,2009-2010 Annual Report for the Metropolitan Museum of Art,http://www.metmuseum.org/-/media/Files/About%20The%20Met/Annual%20Reports/2009_2010/Contributors10.pdf?la=en,Foundations and Trusts,2009-2010 Annual Report: Foundations,
